time,signal
5.712856428214106996e-01,-8.872091970887805434e-01
5.722861430715356912e-01,-8.411433276902093858e-01
5.732866433216607938e-01,-1.402179278768357129e+00
5.742871435717858963e-01,6.505443474488670219e-02
5.752876438219108879e-01,-1.228583770165629696e+00
5.762881440720359905e-01,-1.791069853105585974e+00
5.772886443221610930e-01,-1.028227055518545541e+00
5.782891445722860846e-01,-1.779798185118783849e+00
5.792896448224111872e-01,-1.385075973188034659e+00
5.802901450725361787e-01,-2.226758581919032309e+00
5.812906453226612813e-01,-1.153842480124470438e+00
5.822911455727863839e-01,-8.526709365848369471e-01
5.832916458229113754e-01,-1.268189919975930002e-01
5.842921460730364780e-01,5.898597647647647602e-01
5.852926463231615806e-01,1.351374731420240671e+00
5.862931465732865721e-01,2.318611297765133195e+00
5.872936468234116747e-01,2.080500245974156392e+00
5.882941470735367773e-01,1.928863893926733741e+00
5.892946473236617688e-01,1.452398619439145389e+00
5.902951475737868714e-01,6.211917320694174682e-01
5.912956478239118630e-01,1.307430799578369607e+00
5.922961480740369655e-01,6.707588830193719209e-01
5.932966483241620681e-01,4.476648770723382631e-01
5.942971485742870597e-01,4.773891852918278333e-01
5.952976488244121622e-01,-4.103608437980945656e-01
5.962981490745372648e-01,6.611197703823044058e-01
5.972986493246622564e-01,-2.391248818340550586e-01
5.982991495747873589e-01,7.686080287703680458e-01
5.992996498249124615e-01,6.895332407406884467e-02
6.003001500750374531e-01,-6.209656908322135349e-01
6.013006503251625556e-01,-1.274333631309059189e+00
6.023011505752875472e-01,-6.854650374038870897e-01
6.033016508254126498e-01,6.055645240804095886e-02
6.043021510755377523e-01,2.343919525563050721e-01
6.053026513256627439e-01,1.710567538658519515e+00
6.063031515757878465e-01,2.547250000865930009e+00
6.073036518259129490e-01,2.476847861359306791e+00
6.083041520760379406e-01,1.860880392947485307e+00
6.093046523261630432e-01,1.964559918573679509e+00
6.103051525762881457e-01,1.343422941430429063e+00
6.113056528264131373e-01,1.305448732981594695e+00
6.123061530765382399e-01,6.211613435354927937e-01
6.133066533266633424e-01,8.502042983928348452e-02
6.143071535767883340e-01,6.760693228276898337e-01
6.153076538269134366e-01,7.446817909096804522e-01
6.163081540770384281e-01,1.051175299687970632e+00
6.173086543271635307e-01,2.118209640442947628e-01
6.183091545772886333e-01,4.495663735139568407e-01
6.193096548274136248e-01,-1.637068843673192553e-01
6.203101550775387274e-01,-1.939563896787509512e-01
6.213106553276638300e-01,-1.755778777440030414e+00
6.223111555777888215e-01,-1.828947974483423833e+00
6.233116558279139241e-01,-1.844141729062803936e+00
6.243121560780390267e-01,-6.305496206946245019e-01
6.253126563281640182e-01,-1.776523301156118229e-01
6.263131565782891208e-01,2.019217340665493854e+00
6.273136568284141124e-01,7.749898776717858428e-01
6.283141570785392149e-01,9.983981033798172700e-01
6.293146573286643175e-01,1.183354337230430486e+00
6.303151575787893091e-01,1.105867752847517149e+00
6.313156578289144116e-01,5.481333142973416894e-01
6.323161580790395142e-01,-3.145827961992137545e-01
6.333166583291645058e-01,6.748629452789811634e-01
6.343171585792896083e-01,-3.191072891511698706e-01
6.353176588294147109e-01,-9.398879059919248435e-01
6.363181590795397025e-01,-1.032920634523878833e+00
6.373186593296648050e-01,-1.620590916193294095e+00
6.383191595797897966e-01,-1.253178064444470330e+00
6.393196598299148992e-01,-1.369387749523065745e+00
6.403201600800400017e-01,-1.239276613693597762e+00
6.413206603301649933e-01,-2.031800364172371864e+00
6.423211605802900959e-01,-1.984475784274825072e+00
6.433216608304151984e-01,-2.239917585266339106e+00
6.443221610805401900e-01,-2.041082558633882549e+00
6.453226613306652926e-01,-1.583638693563881761e+00
6.463231615807903951e-01,3.632453310140620895e-02
6.473236618309153867e-01,3.847631510984937941e-01
6.483241620810404893e-01,8.962433586103747407e-01
6.493246623311654808e-01,9.607694350787676640e-02
6.503251625812905834e-01,6.585541125267451168e-01
6.513256628314156860e-01,2.987531949617787674e-01
6.523261630815406775e-01,-1.052984299959297543e-01
6.533266633316657801e-01,-1.862847566559072687e-01
6.543271635817908827e-01,-3.916145421756376255e-01
6.553276638319158742e-01,-1.427699296239689275e+00
6.563281640820409768e-01,-6.587116917040013453e-01
6.573286643321660794e-01,-6.976963478571862609e-01
6.583291645822910709e-01,-8.551957409864389126e-01
6.593296648324161735e-01,-9.734396342109984390e-01
6.603301650825412761e-01,-8.586399504979848052e-01
6.613306653326662676e-01,-7.687282963366395272e-01
6.623311655827913702e-01,-1.478279312670015777e+00
6.633316658329163618e-01,-2.316134956502388320e+00
6.643321660830414643e-01,-1.678818065238703250e+00
6.653326663331665669e-01,-2.222403219797556950e+00
6.663331665832915585e-01,-9.712325146409750420e-01
6.673336668334166610e-01,5.277873527925858177e-02
6.683341670835417636e-01,1.400637085349341504e+00
6.693346673336667552e-01,1.629448942813571222e+00
6.703351675837918577e-01,1.415667624578019534e+00
6.713356678339169603e-01,9.942027708030982680e-01
6.723361680840419519e-01,1.142222198305643976e+00
6.733366683341670544e-01,9.973138498326503676e-01
6.743371685842920460e-01,8.801144637189084463e-01
6.753376688344171486e-01,1.018327194776424083e+00
6.763381690845422511e-01,1.433091273139189159e+00
6.773386693346672427e-01,9.203293440147309878e-01
6.783391695847923453e-01,3.477985302921437483e-01
6.793396698349174478e-01,-3.639940222293451266e-01
6.803401700850424394e-01,-2.148148842824754157e-01
6.813406703351675420e-01,1.030357056997747711e-01
6.823411705852926445e-01,6.536513858295678325e-04
6.833416708354176361e-01,-6.982564191732001380e-01
6.843421710855427387e-01,-8.838026043649124253e-01
6.853426713356677302e-01,-2.025600908205474893e-01
6.863431715857928328e-01,2.589031643280381711e-02
6.873436718359179354e-01,5.799775464838289318e-01
6.883441720860429269e-01,1.629095556555191449e+00
6.893446723361680295e-01,2.174466020563492918e+00
6.903451725862931321e-01,2.573357567370255339e+00
6.913456728364181236e-01,1.403296719671050852e+00
6.923461730865432262e-01,1.731206476308658981e+00
6.933466733366683288e-01,4.829618721543833537e-01
6.943471735867933203e-01,1.319728757943265940e+00
6.953476738369184229e-01,1.437245117580087550e+00
6.963481740870435255e-01,1.392201697818696404e+00
6.973486743371685170e-01,2.242400292200021905e-01
6.983491745872936196e-01,5.265267388711866170e-01
6.993496748374186112e-01,3.204027800240437651e-01
7.003501750875437137e-01,-2.436258717306497845e-01
7.013506753376688163e-01,-3.685001599480492440e-01
7.023511755877938079e-01,-3.115560234936262107e-01
7.033516758379189104e-01,-5.062867075722281562e-01
7.043521760880440130e-01,-1.384025841691915781e+00
7.053526763381690046e-01,-9.721330065048024993e-01
7.063531765882941071e-01,-1.561777463825757772e+00
7.073536768384192097e-01,-9.416083629795646281e-01
7.083541770885442013e-01,1.140316697988861261e+00
7.093546773386693038e-01,7.894983978793108648e-01
7.103551775887942954e-01,1.601965260057521823e+00
7.113556778389193980e-01,8.583413263720647279e-01
7.123561780890445005e-01,1.431362195315994512e+00
7.133566783391694921e-01,6.758307595684422964e-01
7.143571785892945947e-01,2.052071736130089974e-02
7.153576788394196972e-01,-7.872862116579004699e-03
7.163581790895446888e-01,-5.637550008482787867e-01
7.173586793396697914e-01,-7.100754898739125576e-02
7.183591795897948939e-01,-3.114950551985103955e-01
7.193596798399198855e-01,-1.042372362197815816e+00
7.203601800900449881e-01,-1.499702863637547567e+00
7.213606803401699796e-01,-1.008265737265388706e+00
7.223611805902950822e-01,-1.253490327915153912e+00
7.233616808404201848e-01,1.319803258520324540e-02
7.243621810905451763e-01,-1.477173733620026574e+00
7.253626813406702789e-01,-2.288311835488056722e+00
7.263631815907953815e-01,-3.001720956845945310e+00
7.273636818409203730e-01,-1.986341056900749802e+00
7.283641820910454756e-01,-1.057636533045709593e+00
7.293646823411705782e-01,-1.200432285783072039e+00
7.303651825912955697e-01,-1.933578299561311553e-03
7.313656828414206723e-01,7.129575227310100960e-01
7.323661830915457749e-01,8.881441968099841322e-01
7.333666833416707664e-01,4.571910047067513916e-01
7.343671835917958690e-01,3.668516194342413828e-01
7.353676838419208606e-01,-1.666728709384087403e-01
7.363681840920459631e-01,-8.864552373627868076e-02
7.373686843421710657e-01,6.576061220633574456e-01
7.383691845922960573e-01,3.655174806357686101e-03
7.393696848424211598e-01,-6.399935428625055378e-01
7.403701850925462624e-01,-5.558548087148531547e-01
7.413706853426712540e-01,-6.318683854498200470e-01
7.423711855927963565e-01,-1.072075514457419887e+00
7.433716858429214591e-01,-4.040151506462139608e-01
7.443721860930464507e-01,-4.355696062588912953e-01
7.453726863431715532e-01,-1.118206010802259120e+00
7.463731865932965448e-01,-1.125936919826837634e+00
7.473736868434216474e-01,-2.644213594221253238e+00
7.483741870935467499e-01,-1.442214267382996740e+00
7.493746873436717415e-01,-1.001908080610012908e+00
7.503751875937968441e-01,3.281416568971807779e-01
7.513756878439219467e-01,6.482763906093490514e-01
7.523761880940469382e-01,2.397108426125724279e+00
7.533766883441720408e-01,1.519658936421127482e+00
7.543771885942971434e-01,1.636313934313733398e+00
7.553776888444221349e-01,1.433476162889547156e+00
7.563781890945472375e-01,1.039044982578111842e+00
7.573786893446722290e-01,9.574063009741792252e-01
7.583791895947973316e-01,1.032111369790060795e+00
7.593796898449224342e-01,1.245403688749466831e+00
7.603801900950474257e-01,8.434235565078385122e-01
7.613806903451725283e-01,8.491912815971829342e-01
7.623811905952976309e-01,4.069890986438155500e-01
7.633816908454226224e-01,-2.624160692201296108e-01
7.643821910955477250e-01,3.448820235748576990e-01
7.653826913456728276e-01,2.162842532174465426e-01
7.663831915957978191e-01,1.029505275125022212e-01
7.673836918459229217e-01,-3.956939691769736367e-01
7.683841920960479133e-01,-5.156579089045700837e-01
7.693846923461730158e-01,-5.155117761310439306e-01
7.703851925962981184e-01,1.103190788951640133e+00
7.713856928464231100e-01,7.264105965729569236e-01
7.723861930965482125e-01,2.444468332833898305e+00
7.733866933466733151e-01,1.643223940853779652e+00
7.743871935967983067e-01,2.348557701455500357e+00
7.753876938469234092e-01,2.055000959106435321e+00
7.763881940970485118e-01,1.643842990853926267e+00
7.773886943471735034e-01,1.149314807864414201e+00
7.783891945972986059e-01,1.084553148495527974e+00
7.793896948474237085e-01,5.056999574120002450e-01
7.803901950975487001e-01,8.628895378292766871e-01
7.813906953476738027e-01,1.076976631652514449e+00
7.823911955977987942e-01,8.090977894031510242e-01
7.833916958479238968e-01,1.842689359366303514e-02
7.843921960980489994e-01,-3.336977598906410436e-01
7.853926963481739909e-01,6.063372634906485370e-01
7.863931965982990935e-01,-4.285250991465663906e-01
7.873936968484241961e-01,-1.721067461650137798e+00
7.883941970985491876e-01,-1.827912195780687199e+00
7.893946973486742902e-01,-9.483755186865908682e-01
7.903951975987993928e-01,-5.541276359167005561e-01
7.913956978489243843e-01,3.019987135215340679e-02
7.923961980990494869e-01,2.542328418377602373e-01
7.933966983491744784e-01,1.192862506313497661e+00
7.943971985992995810e-01,1.182311056677888494e+00
7.953976988494246836e-01,8.786225815155224161e-01
7.963981990995496751e-01,5.913897215298532517e-01
7.973986993496747777e-01,3.940123532633788561e-01
7.983991995997998803e-01,1.382655530067638527e-01
7.993996998499248718e-01,-1.007079377853242752e-02
8.004002001000499744e-01,1.257671034984991776e+00
8.014007003501750770e-01,-2.910849174419270491e-01
8.024012006003000685e-01,-4.176810276502422870e-01
8.034017008504251711e-01,-1.052479555055092275e+00
8.044022011005501627e-01,-1.186400382067933856e+00
8.054027013506752652e-01,-1.350183477367983498e+00
8.064032016008003678e-01,-1.238815693863084100e+00
8.074037018509253594e-01,-1.685754831911159268e+00
8.084042021010504619e-01,-2.101325941714691670e+00
8.094047023511755645e-01,-2.479881948435967320e+00
8.104052026013005561e-01,-2.868448937000837695e+00
8.114057028514256587e-01,-1.818854570197305343e+00
8.124062031015507612e-01,-9.419627087040385316e-01
8.134067033516757528e-01,-9.135933270239631199e-01
8.144072036018008554e-01,1.108546730690634918e+00
8.154077038519259579e-01,4.488089168474168611e-01
8.164082041020509495e-01,4.715711269687884455e-01
8.174087043521760521e-01,4.536477627130590662e-01
8.184092046023010436e-01,-2.216216312958465412e-02
8.194097048524261462e-01,1.194211933074595944e-02
8.204102051025512488e-01,-2.269092440323805249e-01
8.214107053526762403e-01,-3.804142630286326265e-01
8.224112056028013429e-01,-1.426737340296685641e+00
8.234117058529264455e-01,-1.129598596009154354e+00
8.244122061030514370e-01,-7.068613827515149994e-01
8.254127063531765396e-01,-6.394692224548168547e-01
8.264132066033016422e-01,-1.199756694609620977e+00
8.274137068534266337e-01,-8.172502592200634464e-01
8.284142071035517363e-01,-6.201524468721626437e-01
8.294147073536767278e-01,-1.081079407821504024e+00
8.304152076038018304e-01,-9.810459291817303917e-01
8.314157078539269330e-01,-1.411057426616709964e+00
8.324162081040519245e-01,-7.681619546849602909e-01
8.334167083541770271e-01,-2.500075492024544377e-01
8.344172086043021297e-01,1.130590451103361982e+00
8.354177088544271212e-01,2.897094325947739080e+00
8.364182091045522238e-01,2.229213883403309282e+00
8.374187093546773264e-01,1.758495412761576393e+00
8.384192096048023179e-01,2.878799782821629405e-01
8.394197098549274205e-01,9.802041206502407622e-01
8.404202101050524121e-01,7.283626903893488658e-01
8.414207103551775146e-01,2.083598645665565297e-01
8.424212106053026172e-01,1.198903186052701741e+00
8.434217108554276088e-01,6.412898199802142818e-01
8.444222111055527114e-01,8.066495962909923101e-01
8.454227113556778139e-01,5.995951620295971729e-01
8.464232116058028055e-01,-3.246870249838464950e-01
8.474237118559279081e-01,9.383313704600888538e-01
8.484242121060530106e-01,-2.992846620297855975e-01
8.494247123561780022e-01,-5.687821351662287750e-01
8.504252126063031048e-01,-7.311516896132077559e-01
8.514257128564282073e-01,-1.404010049395859827e+00
8.524262131065531989e-01,-1.220069023855933743e+00
8.534267133566783015e-01,3.151109578538694445e-01
8.544272136068032930e-01,1.230556331558751548e+00
8.554277138569283956e-01,1.277624166237785630e+00
8.564282141070534982e-01,1.981951665043146349e+00
8.574287143571784897e-01,1.519414628358500607e+00
8.584292146073035923e-01,2.955312848042511931e+00
8.594297148574286949e-01,9.020581094795510069e-01
8.604302151075536864e-01,1.417948585534121397e+00
8.614307153576787890e-01,1.329459221561094973e+00
8.624312156078038916e-01,1.739092445121667829e+00
8.634317158579288831e-01,3.492908717369330729e-01
8.644322161080539857e-01,3.740962470208588631e-01
8.654327163581789772e-01,3.489097704262120181e-01
8.664332166083040798e-01,1.650573052813645858e-01
8.674337168584291824e-01,3.218506211474559953e-01
8.684342171085541739e-01,-8.231841873785320507e-01
8.694347173586792765e-01,-5.963134946077874865e-01
8.704352176088043791e-01,-1.326515747341503237e+00
8.714357178589293706e-01,-1.044154232958588446e+00
8.724362181090544732e-01,-1.002869985915501250e+00
8.734367183591795758e-01,-1.562135808690828132e+00
8.744372186093045674e-01,-1.103395189562960343e+00
8.754377188594296699e-01,5.023513869415079380e-01
8.764382191095546615e-01,1.501457702911411118e+00
8.774387193596797641e-01,2.005667845494452095e+00
8.784392196098048666e-01,1.548210409268115706e+00
8.794397198599298582e-01,9.601854715272488683e-01
8.804402201100549608e-01,1.777062091820025280e-01
8.814407203601800633e-01,-5.580143986676397994e-01
8.824412206103050549e-01,-1.540849323995543418e-01
8.834417208604301575e-01,3.330907845638804154e-01
8.844422211105552600e-01,-3.045507293617620292e-01
8.854427213606802516e-01,-5.280626862119739418e-01
8.864432216108053542e-01,-7.525315334106912335e-01
8.874437218609304567e-01,-1.360805427899696829e+00
8.884442221110554483e-01,-5.771670113380023004e-01
8.894447223611805509e-01,-1.671027868527741767e+00
8.904452226113055424e-01,-1.759053480518175894e+00
8.914457228614306450e-01,-2.214353221414166573e+00
8.924462231115557476e-01,-2.053404484162335120e+00
8.934467233616807391e-01,-2.589441798354986890e+00
8.944472236118058417e-01,-2.328549384698666014e+00
8.954477238619309443e-01,-3.928396933100563038e-01
8.964482241120559358e-01,-3.298369323282815957e-01
8.974487243621810384e-01,5.973487472813864274e-01
8.984492246123061410e-01,1.195167433038433646e+00
8.994497248624311325e-01,1.032563518099957278e+00
9.004502251125562351e-01,1.005540711750096960e-01
9.014507253626812266e-01,4.840280471233581183e-01
9.024512256128063292e-01,-6.349025990366538030e-01
9.034517258629314318e-01,-2.917617626951420351e-01
9.044522261130564234e-01,2.568306430125127382e-01
9.054527263631815259e-01,-9.198340811576892762e-01
9.064532266133066285e-01,-1.013191686159229388e+00
9.074537268634316201e-01,-2.147642847213093731e-01
9.084542271135567226e-01,-1.062780438292517671e+00
9.094547273636818252e-01,-1.527165507442852954e+00
9.104552276138068168e-01,-3.953010053877660246e-01
9.114557278639319193e-01,-1.649919749099439947e+00
9.124562281140569109e-01,-1.618631949330441300e+00
9.134567283641820135e-01,-1.913024548172305606e+00
9.144572286143071160e-01,-1.599444000132339561e+00
9.154577288644321076e-01,-1.253488469258908111e+00
9.164582291145572102e-01,-2.003635371183335456e-01
9.174587293646823127e-01,1.014418374016285096e+00
9.184592296148073043e-01,2.269844175035258260e+00
9.194597298649324069e-01,1.859000456776380705e+00
9.204602301150575094e-01,1.620305519086435275e+00
9.214607303651825010e-01,1.120665722711836620e+00
9.224612306153076036e-01,3.283981966929367946e-01
9.234617308654325951e-01,9.967999132851526056e-01
9.244622311155576977e-01,7.643681912549931123e-01
9.254627313656828003e-01,1.417039767934545669e+00
9.264632316158077918e-01,7.811533153781002881e-01
9.274637318659328944e-01,3.209167445170142408e-01
9.284642321160579970e-01,2.342443505798340320e-01
9.294647323661829885e-01,-1.083962813761187860e-01
9.304652326163080911e-01,-1.639373618059113413e-01
9.314657328664331937e-01,5.378974110934375830e-01
9.324662331165581852e-01,9.047955834699318300e-01
9.334667333666832878e-01,-1.462783606175714901e-01
9.344672336168083904e-01,-9.770255527626198200e-01
9.354677338669333819e-01,-4.878193754332480481e-01
9.364682341170584845e-01,-3.134576724801210190e-01
9.374687343671834761e-01,1.770972141557530799e-01
9.384692346173085786e-01,1.709587602934196537e+00
9.394697348674336812e-01,2.552100149759576997e+00
9.404702351175586728e-01,2.402044499066728456e+00
9.414707353676837753e-01,2.882546734883993267e+00
9.424712356178088779e-01,1.000825860488120167e+00
9.434717358679338695e-01,1.664986387081812680e+00
9.444722361180589720e-01,8.792669189488484527e-01
9.454727363681840746e-01,8.173102450607621083e-01
9.464732366183090662e-01,5.455426211167113681e-01
9.474737368684341687e-01,7.155955220864507194e-01
9.484742371185591603e-01,8.822167315664947163e-01
9.494747373686842629e-01,4.056402669671493877e-01
9.504752376188093654e-01,-5.938493736047600891e-02
9.514757378689343570e-01,-6.605449147631407003e-01
9.524762381190594596e-01,-1.057049331669870362e+00
9.534767383691845621e-01,-1.442698570697233507e+00
9.544772386193095537e-01,-1.188267645103644021e+00
9.554777388694346563e-01,-8.598415489941193535e-01
9.564782391195597588e-01,-1.048403851786947616e+00
9.574787393696847504e-01,-4.743936629624703194e-01
9.584792396198098530e-01,-3.600363186722398412e-01
9.594797398699348445e-01,8.414056535944215431e-01
9.604802401200599471e-01,1.016946216601408493e+00
9.614807403701850497e-01,1.805485789227035509e+00
9.624812406203100412e-01,1.383347953355675175e+00
9.634817408704351438e-01,6.062235404331000055e-01
9.644822411205602464e-01,-2.818641641744772386e-01
9.654827413706852379e-01,-1.200773289642161623e-01
9.664832416208103405e-01,3.683880354666163592e-01
9.674837418709354431e-01,-7.760945256009970095e-01
9.684842421210604346e-01,-3.174460049641988357e-01
9.694847423711855372e-01,-4.341833324530549598e-01
9.704852426213106398e-01,-2.107767222332394663e+00
9.714857428714356313e-01,-6.148376107863127160e-01
9.724862431215607339e-01,-6.347904062795606261e-01
9.734867433716857255e-01,-1.006496047516005188e+00
9.744872436218108280e-01,-1.929363023023269008e+00
9.754877438719359306e-01,-2.946467602877451242e+00
9.764882441220609222e-01,-2.783247435592565378e+00
9.774887443721860247e-01,-1.604204701566885660e+00
9.784892446223111273e-01,-1.177439970403989289e+00
9.794897448724361189e-01,-1.659322951472586460e+00
9.804902451225612214e-01,6.125536972473227815e-02
9.814907453726863240e-01,7.063883557571237759e-01
9.824912456228113156e-01,3.863051462973952632e-01
9.834917458729364181e-01,1.092749401853593039e+00
9.844922461230614097e-01,2.077909580238939680e-01
9.854927463731865123e-01,-7.907559494119832666e-02
9.864932466233116148e-01,-7.824146187981828593e-02
9.874937468734366064e-01,7.721111572929895139e-02
9.884942471235617090e-01,-5.727770748226150843e-01
9.894947473736868115e-01,-2.952428094343353959e-01
9.904952476238118031e-01,-8.667727857429583516e-01
9.914957478739369057e-01,-3.202403882005201430e-01
9.924962481240620082e-01,-1.027695435578797944e+00
9.934967483741869998e-01,-3.451075988702797526e-01
9.944972486243121024e-01,-1.348130166380719919e+00
9.954977488744370939e-01,-1.856982786240582106e+00
9.964982491245621965e-01,-1.757414846069029313e+00
9.974987493746872991e-01,-2.444932358715673271e+00
9.984992496248122906e-01,-9.475349535986257177e-01
9.994997498749373932e-01,-4.504040974949241605e-02
1.000500250125062385e+00,3.889172689179871134e-01
1.001500750375187598e+00,1.048750007757820457e+00
1.002501250625312590e+00,1.500820566265129719e+00
1.003501750875437581e+00,1.546318303662139515e+00
1.004502251125562795e+00,6.189329915502372881e-01
1.005502751375687787e+00,1.315719191447722203e+00
1.006503251625812778e+00,1.419034232982189891e+00
1.007503751875937992e+00,7.060300233946705806e-01
1.008504252126062983e+00,6.580753686046799666e-01
1.009504752376187975e+00,-3.066056171351511095e-01
1.010505252626313188e+00,9.013041192041848504e-01
1.011505752876438180e+00,-2.386199372783213701e-01
1.012506253126563172e+00,1.095499181456568577e-01
1.013506753376688163e+00,2.152495515822949734e-02
1.014507253626813377e+00,6.011876079415213736e-01
1.015507753876938368e+00,1.419665426553353149e-01
1.016508254127063360e+00,-2.610402883744865621e-01
1.017508754377188573e+00,-1.199463535677004256e+00
1.018509254627313565e+00,-1.667855299373468103e+00
1.019509754877438557e+00,-4.953241565915759148e-01
1.020510255127563770e+00,4.415267233443689321e-01
1.021510755377688762e+00,1.123484451398453876e+00
1.022511255627813753e+00,1.659262987922986987e+00
1.023511755877938967e+00,2.104359792686128383e+00
1.024512256128063958e+00,2.293391104853270246e+00
1.025512756378188950e+00,1.884258297463264009e+00
1.026513256628314164e+00,1.206742893816488138e+00
1.027513756878439155e+00,4.554388660427237667e-01
1.028514257128564147e+00,8.083179061051064540e-01
1.029514757378689360e+00,9.376726453572177267e-01
1.030515257628814352e+00,8.805894376972528415e-01
1.031515757878939343e+00,8.444426999244502019e-01
1.032516258129064557e+00,1.572557504734689027e-01
1.033516758379189548e+00,1.149989528212588992e-02
1.034517258629314540e+00,1.279747965546014499e-01
1.035517758879439754e+00,-1.001848542207478765e+00
1.036518259129564745e+00,-8.195284720485263019e-01
1.037518759379689737e+00,-1.173558964402297011e+00
1.038519259629814728e+00,-1.195505347023419151e+00
1.039519759879939942e+00,-1.904324679711415946e+00
1.040520260130064933e+00,-1.053257014507739120e+00
1.041520760380189925e+00,-4.676495036103467395e-02
1.042521260630315139e+00,5.418249397714278714e-01
1.043521760880440130e+00,1.458991012089725148e+00
1.044522261130565122e+00,1.371946492466197931e+00
1.045522761380690335e+00,1.001708769338630178e+00
1.046523261630815327e+00,9.977230834691926953e-01
1.047523761880940318e+00,-5.786574468347036593e-01
1.048524262131065532e+00,2.443800531785171315e-01
1.049524762381190524e+00,3.091662594195819236e-01
1.050525262631315515e+00,1.739109705374526915e-01
1.051525762881440729e+00,-6.707395865995344764e-01
1.052526263131565720e+00,-9.058871744142223958e-01
1.053526763381690712e+00,-4.659480669452796264e-01
1.054527263631815925e+00,-1.554925564057989984e+00
1.055527763881940917e+00,-8.603505605491381658e-01
1.056528264132065908e+00,-1.300697103000032273e+00
1.057528764382191122e+00,-1.603064067591537967e+00
1.058529264632316114e+00,-2.147899700792689881e+00
1.059529764882441105e+00,-2.602670240291520720e+00
1.060530265132566097e+00,-2.387198798706995806e+00
1.061530765382691310e+00,-1.815229214640463606e+00
1.062531265632816302e+00,-3.307215922244381989e-01
1.063531765882941293e+00,1.259898144209375959e-03
1.064532266133066507e+00,5.401809378244196713e-01
1.065532766383191499e+00,1.081812301854162772e+00
1.066533266633316490e+00,1.162496160001489587e+00
1.067533766883441704e+00,4.923696432873964079e-01
1.068534267133566695e+00,5.529159840005133386e-01
1.069534767383691687e+00,-1.807425236392088130e-01
1.070535267633816900e+00,5.448429385140673986e-03
1.071535767883941892e+00,-3.691772144593209459e-01
1.072536268134066884e+00,-8.295369360507305334e-01
1.073536768384192097e+00,-1.820823773519873345e+00
1.074537268634317089e+00,-4.197718832325760818e-01
1.075537768884442080e+00,-4.896489656452076566e-01
1.076538269134567294e+00,-1.563132869141014458e+00
1.077538769384692285e+00,-1.002502392681696719e+00
1.078539269634817277e+00,-2.033846020488731199e+00
1.079539769884942491e+00,-1.740175330368458173e+00
1.080540270135067482e+00,-1.875935312239993991e+00
1.081540770385192474e+00,-9.423630271744555253e-01
1.082541270635317687e+00,-4.521915769018071685e-01
1.083541770885442679e+00,1.299399407876427326e-01
1.084542271135567670e+00,5.604590277852646851e-01
1.085542771385692662e+00,9.985593691437021358e-01
1.086543271635817876e+00,1.708402742178945388e+00
1.087543771885942867e+00,1.371055740670201306e+00
1.088544272136067859e+00,1.128938487061122098e+00
1.089544772386193072e+00,1.544428632578688898e+00
1.090545272636318064e+00,7.891535659229816924e-01
1.091545772886443055e+00,1.285077249492831752e+00
1.092546273136568269e+00,1.111979406712634066e+00
1.093546773386693260e+00,3.626645113842252854e-03
1.094547273636818252e+00,2.462874488616235147e-01
1.095547773886943466e+00,3.182240329124861322e-01
1.096548274137068457e+00,6.036095371572116619e-01
1.097548774387193449e+00,-4.003865157571689926e-02
1.098549274637318662e+00,8.227835324274888895e-02
1.099549774887443654e+00,-2.411804527024691558e-01
1.100550275137568645e+00,-9.314942348317145626e-01
1.101550775387693859e+00,-4.152506979870219106e-01
1.102551275637818851e+00,-6.923975492494878203e-01
1.103551775887943842e+00,-4.013464063609721855e-01
1.104552276138069056e+00,1.213589259764126460e+00
1.105552776388194047e+00,1.621678819045011766e+00
1.106553276638319039e+00,2.577644104891648080e+00
1.107553776888444252e+00,1.763331087850712464e+00
1.108554277138569244e+00,1.588429294339111397e+00
1.109554777388694236e+00,1.396734290791953548e+00
1.110555277638819227e+00,7.769617496725049755e-01
1.111555777888944441e+00,1.005696470138379706e+00
1.112556278139069432e+00,9.681283252011613216e-01
1.113556778389194424e+00,1.193034969125938982e+00
1.114557278639319637e+00,1.562172459204989039e+00
1.115557778889444629e+00,-7.276129856198398915e-02
1.116558279139569620e+00,8.273500996609653435e-02
1.117558779389694834e+00,2.768637358722084163e-01
1.118559279639819826e+00,-2.536744382631970773e-01
1.119559779889944817e+00,-3.814659092536821228e-01
1.120560280140070031e+00,-6.151398722078013082e-01
1.121560780390195022e+00,-1.616756675335058180e+00
1.122561280640320014e+00,-1.411832187911654435e+00
1.123561780890445227e+00,-4.702367707263621632e-01
1.124562281140570219e+00,-5.766338542438931292e-01
1.125562781390695211e+00,1.699678611842762588e-01
1.126563281640820424e+00,1.215804757126335289e+00
1.127563781890945416e+00,1.525390485257567930e+00
1.128564282141070407e+00,7.883194374853382813e-01
1.129564782391195621e+00,1.136346279522778335e+00
1.130565282641320612e+00,9.385009343434685958e-02
1.131565782891445604e+00,-3.499992147605180404e-01
1.132566283141570596e+00,-4.081836142071232354e-01
1.133566783391695809e+00,-2.506633826177355751e-01
1.134567283641820801e+00,-8.304482463523821245e-02
1.135567783891945792e+00,-1.049120337251784107e+00
1.136568284142071006e+00,-9.863599725414791131e-01
1.137568784392195997e+00,-1.617540549481558010e+00
1.138569284642320989e+00,-8.597207925473193679e-01
1.139569784892446203e+00,-1.497163860640692512e+00
1.140570285142571194e+00,-1.432330103043644609e+00
1.141570785392696186e+00,-1.495587294360454678e+00
